,choice,alt,time,fare,age,number_own_cars,chid,idx.chid,idx.alt
3706,FALSE,1,0.517,4.2,0,0,1236,1236,1
3707,FALSE,2,1.17,5.6,0,0,1236,1236,2
3708,TRUE,3,0.1438,0.5974,0,1,1236,1236,3
3709,FALSE,1,0.245,1.4,0,0,1237,1237,1
3710,FALSE,2,0.763,5.2,0,0,1237,1237,2
3711,TRUE,3,0.0919,0.3319,0,1,1237,1237,3
3712,FALSE,1,0.478,3.2,0,0,1238,1238,1
3713,FALSE,2,0.86,7.7,0,0,1238,1238,2
3714,TRUE,3,0.2781,1.315,0,1,1238,1238,3
3715,FALSE,1,0.179,1.4,0,0,1239,1239,1
3716,FALSE,2,0.426,2.4,0,0,1239,1239,2
3717,TRUE,3,0.0934,0.326,0,1,1239,1239,3
3718,FALSE,1,0.198,1.4,0,0,1240,1240,1
3719,FALSE,2,0.402,2.2,0,0,1240,1240,2
3720,TRUE,3,0.0923,0.3264,0,1,1240,1240,3
3721,FALSE,1,0.49,3.2,0,0,1241,1241,1
3722,FALSE,2,1.517,12.2,0,0,1241,1241,2
3723,TRUE,3,0.355,1.7886,0,1,1241,1241,3
3724,FALSE,1,0.246,1.4,0,0,1242,1242,1
3725,FALSE,2,1.202,5.7,0,0,1242,1242,2
3726,TRUE,3,0.1042,0.3921,0,1,1242,1242,3
3727,FALSE,1,0.282,1.4,0,0,1243,1243,1
3728,FALSE,2,0.633,3.6,0,0,1243,1243,2
3729,TRUE,3,0.092,0.3396,0,1,1243,1243,3
3730,FALSE,1,0.328,1.8,0,0,1244,1244,1
3731,FALSE,2,0.738,4.5,0,0,1244,1244,2
3732,TRUE,3,0.1566,0.6644,0,1,1244,1244,3
3733,FALSE,1,0.428,3.12,0,0,1245,1245,1
3734,FALSE,2,0.487,2.5,0,0,1245,1245,2
3735,TRUE,3,0.1074,0.4257,0,1,1245,1245,3
3736,FALSE,1,0.24,1.4,0,0,1246,1246,1
3737,FALSE,2,0.667,3.8,0,0,1246,1246,2
3738,TRUE,3,0.0901,0.3074,0,1,1246,1246,3
3739,FALSE,1,0.371,1.9,0,0,1247,1247,1
3740,FALSE,2,0.688,4.7,0,0,1247,1247,2
3741,TRUE,3,0.1551,0.657,0,1,1247,1247,3
3742,FALSE,1,0.349,2.85,0,0,1248,1248,1
3743,FALSE,2,0.847,3.6,1,0,1248,1248,2
3744,TRUE,3,0.1495,0.6523,0,1,1248,1248,3
3745,FALSE,1,0.345,1.8,0,0,1249,1249,1
3746,FALSE,2,0.811,5.4,1,0,1249,1249,2
3747,TRUE,3,0.1894,0.8123,0,1,1249,1249,3
3748,FALSE,1,0.838,8.2,0,0,1250,1250,1
3749,FALSE,2,2.365,25.3528,1,0,1250,1250,2
3750,TRUE,3,0.8356,4.335,0,1,1250,1250,3
3751,FALSE,1,0.239,1.4,0,0,1251,1251,1
3752,FALSE,2,0.652,3.6,1,0,1251,1251,2
3753,TRUE,3,0.0836,0.2884,0,1,1251,1251,3
3754,FALSE,1,0.28,1.9,0,0,1252,1252,1
3755,FALSE,2,1.018,4.6,1,0,1252,1252,2
3756,TRUE,3,0.1496,0.657,0,1,1252,1252,3
3757,FALSE,1,0.58,5.62,0,0,1253,1253,1
3758,FALSE,2,1.059,9.4,1,0,1253,1253,2
3759,TRUE,3,0.3065,1.4709,0,1,1253,1253,3
3760,FALSE,1,0.42,3.28,0,0,1254,1254,1
3761,FALSE,2,0.868,6.3,1,0,1254,1254,2
3762,TRUE,3,0.172,0.7545,0,1,1254,1254,3
3763,FALSE,1,0.339,2.64,0,0,1255,1255,1
3764,FALSE,2,1.014,4.1,1,0,1255,1255,2
3765,TRUE,3,0.1449,0.5836,0,1,1255,1255,3
3766,FALSE,1,0.329,2.64,0,0,1256,1256,1
3767,FALSE,2,1.023,3.8,1,0,1256,1256,2
3768,TRUE,3,0.1662,0.6955,0,1,1256,1256,3
3769,FALSE,1,0.295,1.8,0,0,1257,1257,1
3770,FALSE,2,0.566,3.7,1,0,1257,1257,2
3771,TRUE,3,0.1539,0.6255,0,1,1257,1257,3
3772,FALSE,1,0.454,1.9,0,0,1258,1258,1
3773,FALSE,2,1.086,7.5,1,0,1258,1258,2
3774,TRUE,3,0.3388,1.5168,0,1,1258,1258,3
3775,FALSE,1,0.332,1.9,0,0,1259,1259,1
3776,FALSE,2,1.112,6.1,1,0,1259,1259,2
3777,TRUE,3,0.2172,1.0025,0,1,1259,1259,3
3778,FALSE,1,0.275,1.4,0,0,1260,1260,1
3779,FALSE,2,0.612,3.3,1,0,1260,1260,2
3780,TRUE,3,0.1208,0.4775,0,1,1260,1260,3
3781,FALSE,1,0.262,1.4,0,0,1261,1261,1
3782,FALSE,2,0.717,2.1,1,0,1261,1261,2
3783,TRUE,3,0.0888,0.309,0,1,1261,1261,3
3784,FALSE,1,0.303,1.4,0,0,1262,1262,1
3785,FALSE,2,1.064,4.6,1,0,1262,1262,2
3786,TRUE,3,0.0626,0.1761,0,1,1262,1262,3
3787,FALSE,1,0.328,1.8,0,0,1263,1263,1
3788,FALSE,2,0.966,4.3,1,0,1263,1263,2
3789,TRUE,3,0.135,0.5571,0,1,1263,1263,3
3790,FALSE,1,0.422,2.3,0,0,1264,1264,1
3791,FALSE,2,1.302,8.2,1,0,1264,1264,2
3792,TRUE,3,0.3011,1.4024,0,1,1264,1264,3
3793,FALSE,1,0.523,4,0,0,1265,1265,1
3794,FALSE,2,1.013,8.1,1,0,1265,1265,2
3795,TRUE,3,0.4239,2.0575,0,1,1265,1265,3
3796,FALSE,1,0.449,1.48,0,0,1266,1266,1
3797,FALSE,2,1.179,3.2,0,0,1266,1266,2
3798,TRUE,3,0.1579,0.6558,0,1,1266,1266,3
3799,FALSE,1,0.395,3.28,0,0,1267,1267,1
3800,FALSE,2,0.783,1.4,0,0,1267,1267,2
3801,TRUE,3,0.15,0.6177,0,1,1267,1267,3
3802,FALSE,1,0.267,1.8,0,0,1268,1268,1
3803,FALSE,2,0.255,2.3,0,0,1268,1268,2
3804,TRUE,3,0.0735,0.2285,0,1,1268,1268,3
3805,FALSE,1,0.32,1.8,0,0,1269,1269,1
3806,FALSE,2,0.338,3,0,0,1269,1269,2
3807,TRUE,3,0.1096,0.4182,0,1,1269,1269,3
3808,FALSE,1,0.313,1.8,0,0,1270,1270,1
3809,FALSE,2,0.215,1.7,0,0,1270,1270,2
3810,TRUE,3,0.0502,0.1024,0,1,1270,1270,3
3811,FALSE,1,0.361,1.9,0,0,1271,1271,1
3812,FALSE,2,0.636,4.1,0,0,1271,1271,2
3813,TRUE,3,0.1688,0.6882,0,1,1271,1271,3
3814,FALSE,1,0.32,1.8,0,0,1272,1272,1
3815,FALSE,2,0.805,3,0,0,1272,1272,2
3816,TRUE,3,0.1096,0.4182,0,1,1272,1272,3
3817,FALSE,1,0.295,1.8,0,0,1273,1273,1
3818,FALSE,2,0.566,3.7,0,0,1273,1273,2
3819,TRUE,3,0.1539,0.6255,0,1,1273,1273,3
3820,FALSE,1,0.684,7.4,0,0,1274,1274,1
3821,FALSE,2,1.747,21.1717,0,0,1274,1274,2
3822,TRUE,3,0.7988,4.1184,0,1,1274,1274,3
3823,FALSE,1,0.311,1.8,0,0,1275,1275,1
3824,FALSE,2,0.694,5.1,0,0,1275,1275,2
3825,TRUE,3,0.1822,0.7922,0,1,1275,1275,3
3826,FALSE,1,0.412,2.3,0,0,1276,1276,1
3827,FALSE,2,1.311,9.3,0,0,1276,1276,2
3828,TRUE,3,0.3252,1.5643,0,1,1276,1276,3
3829,FALSE,1,0.337,1.9,0,0,1277,1277,1
3830,FALSE,2,0.598,4.8,0,0,1277,1277,2
3831,TRUE,3,0.1599,0.6812,0,1,1277,1277,3
3832,FALSE,1,0.481,2.3,0,0,1278,1278,1
3833,FALSE,2,1.046,9.1,0,0,1278,1278,2
3834,TRUE,3,0.2843,1.3389,0,1,1278,1278,3
3835,FALSE,1,0.454,1.9,0,0,1279,1279,1
3836,FALSE,2,1.086,7.5,0,0,1279,1279,2
3837,TRUE,3,0.3388,1.5168,0,1,1279,1279,3
3838,FALSE,1,0.292,1.8,0,0,1280,1280,1
3839,FALSE,2,1.272,7.2,0,0,1280,1280,2
3840,TRUE,3,0.1404,0.5897,0,1,1280,1280,3
3841,FALSE,1,0.269,1.8,0,0,1281,1281,1
3842,FALSE,2,1.015,6,0,0,1281,1281,2
3843,TRUE,3,0.1394,0.559,0,1,1281,1281,3
3844,FALSE,1,0.248,1.4,0,0,1282,1282,1
3845,FALSE,2,0.936,3.7,0,0,1282,1282,2
3846,TRUE,3,0.0843,0.2894,0,1,1282,1282,3
3847,FALSE,1,0.262,1.8,0,0,1283,1283,1
3848,FALSE,2,1.062,5.5,0,0,1283,1283,2
3849,TRUE,3,0.1994,0.8578,0,1,1283,1283,3
3850,FALSE,1,0.218,1.8,0,0,1284,1284,1
3851,FALSE,2,1.008,4.6,0,0,1284,1284,2
3852,TRUE,3,0.1137,0.4429,0,1,1284,1284,3
3853,FALSE,1,0.273,1.8,0,0,1285,1285,1
3854,FALSE,2,0.793,5.7,0,0,1285,1285,2
3855,TRUE,3,0.1366,0.598,0,1,1285,1285,3
3856,FALSE,1,0.295,1.8,0,0,1286,1286,1
3857,FALSE,2,1.251,6.7,0,0,1286,1286,2
3858,TRUE,3,0.0657,0.1832,0,1,1286,1286,3
3859,FALSE,1,0.27,1.4,0,0,1287,1287,1
3860,FALSE,2,0.853,2.8,0,0,1287,1287,2
3861,TRUE,3,0.0804,0.2652,0,1,1287,1287,3
3862,FALSE,1,0.222,1.4,0,0,1288,1288,1
3863,FALSE,2,0.892,3.6,0,0,1288,1288,2
3864,TRUE,3,0.0875,0.3,0,1,1288,1288,3
3865,FALSE,1,0.347,2.85,0,0,1289,1289,1
3866,FALSE,2,0.926,3.5,0,0,1289,1289,2
3867,TRUE,3,0.1303,0.5472,0,1,1289,1289,3
3868,FALSE,1,0.284,1.4,0,0,1290,1290,1
3869,FALSE,2,0.726,2.2,0,0,1290,1290,2
3870,TRUE,3,0.0901,0.3153,0,1,1290,1290,3
3871,FALSE,1,0.689,8.2,0,0,1291,1291,1
3872,FALSE,2,1.959,21.7528,0,0,1291,1291,2
3873,TRUE,3,0.8438,4.3423,0,1,1291,1291,3
3874,FALSE,1,0.409,3.12,0,0,1292,1292,1
3875,FALSE,2,0.5,2.8,0,0,1292,1292,2
3876,TRUE,3,0.096,0.3673,0,1,1292,1292,3
3877,FALSE,1,0.316,1.8,0,0,1293,1293,1
3878,FALSE,2,0.842,5.6,0,0,1293,1293,2
3879,TRUE,3,0.1648,0.7408,0,1,1293,1293,3
3880,FALSE,1,0.434,1.4,0,0,1294,1294,1
3881,FALSE,2,0.479,2.7,0,0,1294,1294,2
3882,TRUE,3,0.107,0.3982,0,1,1294,1294,3
3883,FALSE,1,0.468,1.9,0,0,1295,1295,1
3884,FALSE,2,0.565,3.8,0,0,1295,1295,2
3885,TRUE,3,0.1657,0.7155,0,1,1295,1295,3
3886,FALSE,1,0.336,1.9,0,0,1296,1296,1
3887,FALSE,2,0.812,6,0,0,1296,1296,2
3888,TRUE,3,0.1529,0.6607,0,1,1296,1296,3
3889,FALSE,1,0.422,1.9,0,0,1297,1297,1
3890,FALSE,2,0.827,5.7,0,0,1297,1297,2
3891,TRUE,3,0.1732,0.8114,0,1,1297,1297,3
3892,FALSE,1,0.422,1.4,0,0,1298,1298,1
3893,FALSE,2,0.453,2.4,0,0,1298,1298,2
3894,TRUE,3,0.1002,0.368,0,1,1298,1298,3
3895,FALSE,1,0.331,1.4,0,0,1299,1299,1
3896,FALSE,2,1.025,4.6,0,0,1299,1299,2
3897,TRUE,3,0.1051,0.4449,0,1,1299,1299,3
3898,FALSE,1,0.328,1.9,0,0,1300,1300,1
3899,FALSE,2,0.558,4.5,0,0,1300,1300,2
3900,TRUE,3,0.1628,0.7885,0,1,1300,1300,3
3901,FALSE,1,0.478,1.9,0,0,1301,1301,1
3902,FALSE,2,0.516,2.9,0,0,1301,1301,2
3903,TRUE,3,0.1342,0.5466,0,1,1301,1301,3
3904,FALSE,1,0.434,4.43,0,0,1302,1302,1
3905,FALSE,2,0.786,4.8,0,0,1302,1302,2
3906,TRUE,3,0.1068,0.394,0,1,1302,1302,3
3907,FALSE,1,0.304,1.8,0,0,1303,1303,1
3908,FALSE,2,1.07,4.5,0,0,1303,1303,2
3909,TRUE,3,0.1185,0.484,0,1,1303,1303,3
3910,FALSE,1,0.33,3.32,0,0,1304,1304,1
3911,FALSE,2,0.86,2.4,0,0,1304,1304,2
3912,TRUE,3,0.1822,0.8064,0,1,1304,1304,3
3913,FALSE,1,0.272,1.4,0,0,1305,1305,1
3914,FALSE,2,0.578,4.1,0,0,1305,1305,2
3915,TRUE,3,0.1171,0.4754,0,1,1305,1305,3
3916,FALSE,1,0.376,1.9,0,0,1306,1306,1
3917,FALSE,2,1.12,7.1,0,0,1306,1306,2
3918,TRUE,3,0.193,0.8654,0,1,1306,1306,3
3919,FALSE,1,0.369,1.9,0,0,1307,1307,1
3920,FALSE,2,1.323,9.4,0,0,1307,1307,2
3921,TRUE,3,0.222,1.0215,0,1,1307,1307,3
3922,FALSE,1,0.518,6.5,0,0,1308,1308,1
3923,FALSE,2,1.835,20.5311,0,0,1308,1308,2
3924,TRUE,3,0.7866,4.0532,0,1,1308,1308,3
3925,FALSE,1,0.364,1.8,0,0,1309,1309,1
3926,FALSE,2,0.686,4.6,0,0,1309,1309,2
3927,TRUE,3,0.139,0.5723,0,1,1309,1309,3
3928,FALSE,1,0.461,1.8,0,0,1310,1310,1
3929,FALSE,2,0.465,2.3,0,0,1310,1310,2
3930,TRUE,3,0.1019,0.3822,0,1,1310,1310,3
3931,FALSE,1,0.528,1.9,0,0,1311,1311,1
3932,FALSE,2,0.574,4.8,0,0,1311,1311,2
3933,TRUE,3,0.2106,0.9847,0,1,1311,1311,3
3934,FALSE,1,0.461,1.8,0,0,1312,1312,1
3935,FALSE,2,0.485,2.4,0,0,1312,1312,2
3936,TRUE,3,0.1019,0.3822,0,1,1312,1312,3
3937,FALSE,1,0.454,3.05,0,0,1313,1313,1
3938,FALSE,2,0.831,6.9,0,0,1313,1313,2
3939,TRUE,3,0.1966,0.8795,0,1,1313,1313,3
3940,FALSE,1,0.731,4.68,0,0,1314,1314,1
3941,FALSE,2,1.703,19.365,0,0,1314,1314,2
3942,TRUE,3,0.2304,1.0605,0,1,1314,1314,3
3943,FALSE,1,0.887,7.5,0,0,1315,1315,1
3944,FALSE,2,0.831,4.4,0,0,1315,1315,2
3945,TRUE,3,0.1999,0.8994,0,1,1315,1315,3
3946,FALSE,1,0.458,3.7,0,0,1316,1316,1
3947,FALSE,2,1.045,5.5,0,0,1316,1316,2
3948,TRUE,3,0.1835,0.8127,0,1,1316,1316,3
3949,FALSE,1,0.598,3.2,0,0,1317,1317,1
3950,FALSE,2,1.07,7.7,0,0,1317,1317,2
3951,TRUE,3,0.4433,2.0859,0,1,1317,1317,3
3952,FALSE,1,0.507,1.9,0,0,1318,1318,1
3953,FALSE,2,0.745,1.7,0,0,1318,1318,2
3954,TRUE,3,0.1908,0.7399,0,1,1318,1318,3
3955,FALSE,1,0.51,4,0,0,1319,1319,1
3956,FALSE,2,0.895,6.4,0,0,1319,1319,2
3957,TRUE,3,0.3874,1.9039,0,1,1319,1319,3
3958,FALSE,1,0.592,2.3,0,0,1320,1320,1
3959,FALSE,2,0.878,4.9,0,0,1320,1320,2
3960,TRUE,3,0.4263,1.9734,0,1,1320,1320,3
3961,FALSE,1,0.472,2.3,0,0,1321,1321,1
3962,FALSE,2,0.929,7.7,0,0,1321,1321,2
3963,TRUE,3,0.277,1.31,0,1,1321,1321,3
3964,FALSE,1,0.362,1.9,0,0,1322,1322,1
3965,FALSE,2,0.918,3.9,0,0,1322,1322,2
3966,TRUE,3,0.1184,0.46,0,1,1322,1322,3
3967,FALSE,1,0.269,1.8,0,0,1323,1323,1
3968,FALSE,2,1.018,6,0,0,1323,1323,2
3969,TRUE,3,0.1394,0.559,0,1,1323,1323,3
3970,FALSE,1,0.51,4,0,0,1324,1324,1
3971,FALSE,2,1.007,7.8,0,0,1324,1324,2
3972,TRUE,3,0.3874,1.9039,0,1,1324,1324,3
3973,FALSE,1,0.483,3.82,0,0,1325,1325,1
3974,FALSE,2,1.192,6.1,0,0,1325,1325,2
3975,TRUE,3,0.2097,0.8973,0,1,1325,1325,3
3976,FALSE,1,0.351,1.9,0,0,1326,1326,1
3977,FALSE,2,1.151,7,0,0,1326,1326,2
3978,TRUE,3,0.2302,1.0643,0,1,1326,1326,3
3979,FALSE,1,0.405,2.3,0,0,1327,1327,1
3980,FALSE,2,1.135,5.7,0,0,1327,1327,2
3981,TRUE,3,0.3629,1.7566,0,1,1327,1327,3
3982,FALSE,1,0.435,3.38,0,0,1328,1328,1
3983,FALSE,2,1.107,5.3,0,0,1328,1328,2
3984,TRUE,3,0.272,1.2643,0,1,1328,1328,3
3985,FALSE,1,0.408,2.3,0,0,1329,1329,1
3986,FALSE,2,1.001,5.7,0,0,1329,1329,2
3987,TRUE,3,0.2662,1.2793,0,1,1329,1329,3
3988,FALSE,1,0.349,2.85,0,0,1330,1330,1
3989,FALSE,2,0.847,3.6,0,0,1330,1330,2
3990,TRUE,3,0.1495,0.6523,0,1,1330,1330,3
3991,FALSE,1,0.595,3.11,0,0,1331,1331,1
3992,FALSE,2,0.801,3.4,0,0,1331,1331,2
3993,TRUE,3,0.3462,1.6617,0,1,1331,1331,3
3994,FALSE,1,0.761,9.41,0,0,1332,1332,1
3995,FALSE,2,1.757,23.1106,0,0,1332,1332,2
3996,TRUE,3,0.9792,5.1171,0,1,1332,1332,3
3997,FALSE,1,0.698,0,0,0,1333,1333,1
3998,FALSE,2,1.182,6,0,0,1333,1333,2
3999,TRUE,3,0.2959,1.3539,0,1,1333,1333,3
4000,FALSE,1,0.395,3.28,0,0,1334,1334,1
4001,FALSE,2,0.783,1.4,0,0,1334,1334,2
4002,TRUE,3,0.15,0.6177,0,1,1334,1334,3
4003,FALSE,1,0.372,3.28,0,0,1335,1335,1
4004,FALSE,2,0.706,3.8,0,0,1335,1335,2
4005,TRUE,3,0.2016,0.895,0,1,1335,1335,3
4006,FALSE,1,0.606,7.98,0,0,1336,1336,1
4007,FALSE,2,1.704,20.6233,0,0,1336,1336,2
4008,TRUE,3,0.8624,4.4606,0,1,1336,1336,3
4009,FALSE,1,0.497,6.5,0,0,1337,1337,1
4010,FALSE,2,1.366,18.0717,0,0,1337,1337,2
4011,TRUE,3,0.7433,3.8071,0,1,1337,1337,3
4012,FALSE,1,0.352,3.11,0,0,1338,1338,1
4013,FALSE,2,0.837,6,0,0,1338,1338,2
4014,TRUE,3,0.2307,1.0441,0,1,1338,1338,3
4015,FALSE,1,0.349,2.85,0,0,1339,1339,1
4016,FALSE,2,0.382,3.6,0,0,1339,1339,2
4017,TRUE,3,0.1495,0.6523,0,1,1339,1339,3
4018,FALSE,1,0.265,1.9,0,0,1340,1340,1
4019,FALSE,2,0.967,4.7,0,0,1340,1340,2
4020,TRUE,3,0.1458,0.5981,0,1,1340,1340,3
4021,FALSE,1,0.3,1.8,0,0,1341,1341,1
4022,FALSE,2,0.579,3.9,0,0,1341,1341,2
4023,TRUE,3,0.1392,0.5493,0,1,1341,1341,3
4024,FALSE,1,0.32,1.8,0,0,1342,1342,1
4025,FALSE,2,0.805,3,0,0,1342,1342,2
4026,TRUE,3,0.1096,0.4182,0,1,1342,1342,3
4027,FALSE,1,0.837,8.2,0,0,1343,1343,1
4028,FALSE,2,2.027,22.3528,0,0,1343,1343,2
4029,TRUE,3,0.9187,4.8199,0,1,1343,1343,3
4030,FALSE,1,0.295,1.8,0,0,1344,1344,1
4031,FALSE,2,0.566,3.7,0,0,1344,1344,2
4032,TRUE,3,0.1539,0.6255,0,1,1344,1344,3
4033,FALSE,1,0.585,5.1,0,0,1345,1345,1
4034,FALSE,2,1.024,5.8,0,0,1345,1345,2
4035,TRUE,3,0.2137,0.9438,0,1,1345,1345,3
4036,FALSE,1,0.233,1.8,0,0,1346,1346,1
4037,FALSE,2,0.475,2.6,0,0,1346,1346,2
4038,TRUE,3,0.1154,0.4381,0,1,1346,1346,3
4039,FALSE,1,0.778,6.5,0,0,1347,1347,1
4040,FALSE,2,1.773,18.6661,0,0,1347,1347,2
4041,TRUE,3,0.7554,3.8598,0,1,1347,1347,3
4042,FALSE,1,0.296,1.9,0,0,1348,1348,1
4043,FALSE,2,0.769,3.5,0,0,1348,1348,2
4044,TRUE,3,0.1606,0.6713,0,1,1348,1348,3
4045,FALSE,1,0.39,2.3,0,0,1349,1349,1
4046,FALSE,2,1.184,8.2,0,0,1349,1349,2
4047,TRUE,3,0.2677,1.2569,0,1,1349,1349,3
4048,FALSE,1,0.36,1.9,0,0,1350,1350,1
4049,FALSE,2,1.238,8.4,0,0,1350,1350,2
4050,TRUE,3,0.2586,1.2094,0,1,1350,1350,3
4051,FALSE,1,1.03,10.2,0,0,1351,1351,1
4052,FALSE,2,1.034,12.8906,0,0,1351,1351,2
4053,TRUE,3,0.5486,2.7711,0,1,1351,1351,3
4054,FALSE,1,0.337,1.9,0,0,1352,1352,1
4055,FALSE,2,0.598,4.8,0,0,1352,1352,2
4056,TRUE,3,0.1599,0.6812,0,1,1352,1352,3
4057,FALSE,1,0.323,1.9,0,0,1353,1353,1
4058,FALSE,2,0.888,3.6,0,0,1353,1353,2
4059,TRUE,3,0.0987,0.3487,0,1,1353,1353,3
4060,FALSE,1,0.323,1.9,0,0,1354,1354,1
4061,FALSE,2,0.888,3.6,0,0,1354,1354,2
4062,TRUE,3,0.0987,0.3487,0,1,1354,1354,3
4063,FALSE,1,0.655,2.3,0,0,1355,1355,1
4064,FALSE,2,1.471,10,0,0,1355,1355,2
4065,TRUE,3,0.2535,1.2701,0,1,1355,1355,3
4066,FALSE,1,0.275,1.4,0,0,1356,1356,1
4067,FALSE,2,1.259,6.7,0,0,1356,1356,2
4068,TRUE,3,0.0921,0.3346,0,1,1356,1356,3
4069,FALSE,1,0.306,1.4,0,0,1357,1357,1
4070,FALSE,2,0.656,1.4,0,0,1357,1357,2
4071,TRUE,3,0.0556,0.1306,0,1,1357,1357,3
4072,FALSE,1,0.368,2.3,0,0,1358,1358,1
4073,FALSE,2,1.106,7.7,0,0,1358,1358,2
4074,TRUE,3,0.2765,1.3241,0,1,1358,1358,3
4075,FALSE,1,0.281,1.4,0,0,1359,1359,1
4076,FALSE,2,0.495,2.7,0,0,1359,1359,2
4077,TRUE,3,0.0925,0.3354,0,1,1359,1359,3
4078,FALSE,1,0.239,1.4,0,0,1360,1360,1
4079,FALSE,2,0.652,3.6,0,0,1360,1360,2
4080,TRUE,3,0.0836,0.2884,0,1,1360,1360,3
4081,FALSE,1,0.259,1.4,0,0,1361,1361,1
4082,FALSE,2,0.876,2.8,0,0,1361,1361,2
4083,TRUE,3,0.081,0.2671,0,1,1361,1361,3
4084,FALSE,1,0.273,1.4,0,0,1362,1362,1
4085,FALSE,2,1.519,10,0,0,1362,1362,2
4086,TRUE,3,0.1037,0.3886,0,1,1362,1362,3
4087,FALSE,1,0.3,1.4,0,0,1363,1363,1
4088,FALSE,2,0.68,4.5,0,0,1363,1363,2
4089,TRUE,3,0.0732,0.258,0,1,1363,1363,3
4090,FALSE,1,0.337,1.9,0,0,1364,1364,1
4091,FALSE,2,1.039,6,0,0,1364,1364,2
4092,TRUE,3,0.1964,0.8925,0,1,1364,1364,3
4093,FALSE,1,0.327,1.9,0,0,1365,1365,1
4094,FALSE,2,1.015,5.1,0,0,1365,1365,2
4095,TRUE,3,0.1172,0.4914,0,1,1365,1365,3
4096,FALSE,1,0.265,1.4,0,0,1366,1366,1
4097,FALSE,2,0.445,2.3,0,0,1366,1366,2
4098,TRUE,3,0.0694,0.2095,0,1,1366,1366,3
4099,FALSE,1,0.247,1.4,0,0,1367,1367,1
4100,FALSE,2,0.923,4.2,0,0,1367,1367,2
4101,TRUE,3,0.1047,0.3925,0,1,1367,1367,3
4102,FALSE,1,0.22,1.4,0,0,1368,1368,1
4103,FALSE,2,0.423,2.2,0,0,1368,1368,2
4104,TRUE,3,0.0943,0.3538,0,1,1368,1368,3
4105,FALSE,1,0.29,1.8,0,0,1369,1369,1
4106,FALSE,2,0.478,2.9,0,0,1369,1369,2
4107,TRUE,3,0.1184,0.465,0,1,1369,1369,3
4108,FALSE,1,0.196,1.4,0,0,1370,1370,1
4109,FALSE,2,0.682,1.4,0,0,1370,1370,2
4110,TRUE,3,0.0605,0.1578,0,1,1370,1370,3
4111,FALSE,1,0.596,1.9,0,0,1371,1371,1
4112,FALSE,2,0.933,5.5,0,0,1371,1371,2
4113,TRUE,3,0.1658,0.7861,0,1,1371,1371,3
4114,FALSE,1,0.359,1.9,0,0,1372,1372,1
4115,FALSE,2,0.555,4.4,0,0,1372,1372,2
4116,TRUE,3,0.1928,0.8637,0,1,1372,1372,3
4117,FALSE,1,0.307,2.81,0,0,1373,1373,1
4118,FALSE,2,1.006,4.5,0,0,1373,1373,2
4119,TRUE,3,0.1401,0.6087,0,1,1373,1373,3
4120,FALSE,1,0.234,1.4,0,0,1374,1374,1
4121,FALSE,2,0.4,1.8,0,0,1374,1374,2
4122,TRUE,3,0.0793,0.2646,0,1,1374,1374,3
4123,FALSE,1,0.326,2.81,0,0,1375,1375,1
4124,FALSE,2,0.918,4.2,0,0,1375,1375,2
4125,TRUE,3,0.1526,0.6856,0,1,1375,1375,3
4126,FALSE,1,0.35,1.9,0,0,1376,1376,1
4127,FALSE,2,0.747,5.9,0,0,1376,1376,2
4128,TRUE,3,0.1427,0.6571,0,1,1376,1376,3
4129,FALSE,1,0.266,1.4,0,0,1377,1377,1
4130,FALSE,2,0.435,1.8,0,0,1377,1377,2
4131,TRUE,3,0.0898,0.3101,0,1,1377,1377,3
4132,FALSE,1,0.386,1.9,0,0,1378,1378,1
4133,FALSE,2,0.904,6.8,0,0,1378,1378,2
4134,TRUE,3,0.1758,0.8147,0,1,1378,1378,3
4135,FALSE,1,0.211,1.4,0,0,1379,1379,1
4136,FALSE,2,0.866,2.8,0,0,1379,1379,2
4137,TRUE,3,0.0629,0.1722,0,1,1379,1379,3
4138,FALSE,1,0.267,1.8,0,0,1380,1380,1
4139,FALSE,2,0.943,4.3,0,0,1380,1380,2
4140,TRUE,3,0.1203,0.4717,0,1,1380,1380,3
4141,FALSE,1,0.542,2.3,0,0,1381,1381,1
4142,FALSE,2,1.205,7.4,0,0,1381,1381,2
4143,TRUE,3,0.2398,1.209,0,1,1381,1381,3
4144,FALSE,1,0.401,2.3,0,0,1382,1382,1
4145,FALSE,2,1.206,8.7,0,0,1382,1382,2
4146,TRUE,3,0.2625,1.2269,0,1,1382,1382,3
4147,FALSE,1,0.248,1.4,0,0,1383,1383,1
4148,FALSE,2,0.388,1.8,0,0,1383,1383,2
4149,TRUE,3,0.0819,0.2742,0,1,1383,1383,3
4150,FALSE,1,0.345,1.9,0,0,1384,1384,1
4151,FALSE,2,0.632,5.6,0,0,1384,1384,2
4152,TRUE,3,0.1618,0.7531,0,1,1384,1384,3
4153,FALSE,1,0.234,1.4,0,0,1385,1385,1
4154,FALSE,2,0.381,1.7,0,0,1385,1385,2
4155,TRUE,3,0.0735,0.23,0,1,1385,1385,3
4156,FALSE,1,0.757,4.9,0,0,1386,1386,1
4157,FALSE,2,0.703,4.9,0,0,1386,1386,2
4158,TRUE,3,0.1384,0.5733,0,1,1386,1386,3
4159,FALSE,1,0.206,1.4,0,0,1387,1387,1
4160,FALSE,2,0.836,3,0,0,1387,1387,2
4161,TRUE,3,0.0601,0.1546,0,1,1387,1387,3
4162,FALSE,1,0.258,1.4,0,0,1388,1388,1
